Graft-versus-host disease	0.006626673810763323	HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5	hsa05332
Type I diabetes mellitus	0.006747056867118297	HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5	hsa04940
Cell adhesion molecules	0.00730338658886191	ALCAM,CADM1,CLDN3,HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,SDC2	hsa04514
Rheumatoid arthritis	0.007312719631991722	ATP6V1D,FOS,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,TGFB2	hsa05323
Inflammatory bowel disease	0.007849066231308755	GATA3,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,TGFB2	hsa05321
Epstein-Barr virus infection	0.007894910405856699	B2M,GADD45B,HES1,HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,ISG15,JAK1	hsa05169
Th17 cell differentiation	0.007923225634195123	FOS,GATA3,HIF1A,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,JAK1	hsa04659
Allograft rejection	0.008149342720867807	HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5	hsa05330
Human T-cell leukemia virus 1 infection	0.00836877837671452	ADCY1,B2M,EGR1,FOS,HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,JAK1,LTBR,TGFB2	hsa05166
Tight junction	0.008701399385050757	AMOTL1,CLDN3,MYL12A,MYL12B,MYL6,PPP2R1A,RDX,RHOA,SLC9A3R1	hsa04530
Th1 and Th2 cell differentiation	0.00878715882504635	FOS,GATA3,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,JAK1	hsa04658
Parathyroid hormone synthesis, secretion and action	0.009833055734101698	ADCY1,EGR1,FOS,GATA3,PTHLH,RHOA,SLC9A3R1	hsa04928
Intestinal immune network for IgA production	0.00987277355548423	HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,LTBR	hsa04672
Leishmaniasis	0.009900615582963606	FOS,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,JAK1,TGFB2	hsa05140
Viral myocarditis	0.010027413431807885	CAV1,HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5	hsa05416
Antigen processing and presentation	0.010649280891238355	B2M,HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5	hsa04612
Autoimmune thyroid disease	0.011742735668045864	HLA-C,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5	hsa05320
Asthma	0.012173289074460785	HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5	hsa05310
TGF-beta signaling pathway	0.02404801701632814	ID1,ID4,INHBA,PPP2R1A,RHOA,TGFB2	hsa04350
Staphylococcus aureus infection	0.025473905540055738	HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB5,KRT13,KRT15	hsa05150
Fluid shear stress and atherosclerosis	0.034680676244318	CAV1,CAV2,DUSP1,FOS,GSTM3,RHOA,SDC2	hsa05418
